num docs: 32033
vocab size: 27
num params: 4192
wrote .\data\train.txt: 1000 docs
wrote .\data\val.txt: 2000 docs
wrote .\data\test.txt: 2000 docs
step   243/ 1000 | loss 2.3092 | avg50 2.5303 |  11.98 steps/s | elapsed   0.34m | eta   1.05m
step   244/ 1000 | loss 2.6435 | avg50 2.5254 |  11.98 steps/s | elapsed   0.34m | eta   1.05m
step   245/ 1000 | loss 2.2066 | avg50 2.5135 |  12.01 steps/s | elapsed   0.34m | eta   1.05m
step   246/ 1000 | loss 2.7219 | avg50 2.5194 |  12.01 steps/s | elapsed   0.34m | eta   1.05m
step   247/ 1000 | loss 2.4871 | avg50 2.5211 |  12.02 steps/s | elapsed   0.34m | eta   1.04m
step   248/ 1000 | loss 2.7047 | avg50 2.5138 |  12.04 steps/s | elapsed   0.34m | eta   1.04m
step   249/ 1000 | loss 2.0570 | avg50 2.5044 |  12.03 steps/s | elapsed   0.34m | eta   1.04m
step   250/ 1000 | loss 2.1581 | avg50 2.5013 |  12.02 steps/s | elapsed   0.35m | eta   1.04m
step   251/ 1000 | loss 1.9875 | avg50 2.4913 |  12.04 steps/s | elapsed   0.35m | eta   1.04m
step   252/ 1000 | loss 2.4351 | avg50 2.4887 |  12.02 steps/s | elapsed   0.35m | eta   1.04m
step   253/ 1000 | loss 2.7340 | avg50 2.5010 |  12.05 steps/s | elapsed   0.35m | eta   1.03m
step   254/ 1000 | loss 1.9832 | avg50 2.5028 |  12.04 steps/s | elapsed   0.35m | eta   1.03m
step   255/ 1000 | loss 2.4915 | avg50 2.5001 |  12.05 steps/s | elapsed   0.35m | eta   1.03m
step   256/ 1000 | loss 3.5044 | avg50 2.5070 |  12.08 steps/s | elapsed   0.35m | eta   1.03m
step   257/ 1000 | loss 2.3991 | avg50 2.4970 |  12.09 steps/s | elapsed   0.35m | eta   1.02m
step   258/ 1000 | loss 1.8618 | avg50 2.4914 |  12.09 steps/s | elapsed   0.36m | eta   1.02m
step   259/ 1000 | loss 1.9200 | avg50 2.4854 |  12.10 steps/s | elapsed   0.36m | eta   1.02m
step   260/ 1000 | loss 1.7671 | avg50 2.4694 |  12.11 steps/s | elapsed   0.36m | eta   1.02m
step   261/ 1000 | loss 2.6093 | avg50 2.4812 |  12.11 steps/s | elapsed   0.36m | eta   1.02m
step   262/ 1000 | loss 2.2438 | avg50 2.4800 |  12.12 steps/s | elapsed   0.36m | eta   1.01m
step   263/ 1000 | loss 2.9581 | avg50 2.4623 |  12.12 steps/s | elapsed   0.36m | eta   1.01m
step   264/ 1000 | loss 3.0106 | avg50 2.4783 |  12.14 steps/s | elapsed   0.36m | eta   1.01m
step   265/ 1000 | loss 1.8756 | avg50 2.4675 |  12.14 steps/s | elapsed   0.36m | eta   1.01m
step   266/ 1000 | loss 2.7724 | avg50 2.4727 |  12.15 steps/s | elapsed   0.36m | eta   1.01m
step   267/ 1000 | loss 1.9729 | avg50 2.4654 |  12.15 steps/s | elapsed   0.37m | eta   1.01m
step   268/ 1000 | loss 2.1480 | avg50 2.4577 |  12.16 steps/s | elapsed   0.37m | eta   1.00m
step   269/ 1000 | loss 2.1096 | avg50 2.4524 |  12.16 steps/s | elapsed   0.37m | eta   1.00m
step   270/ 1000 | loss 2.8207 | avg50 2.4604 |  12.16 steps/s | elapsed   0.37m | eta   1.00m
step   271/ 1000 | loss 2.2624 | avg50 2.4442 |  12.17 steps/s | elapsed   0.37m | eta   1.00m
step   272/ 1000 | loss 1.9211 | avg50 2.4364 |  12.17 steps/s | elapsed   0.37m | eta   1.00m
step   273/ 1000 | loss 2.6192 | avg50 2.4455 |  12.17 steps/s | elapsed   0.37m | eta   1.00m
step   274/ 1000 | loss 3.0047 | avg50 2.4591 |  12.18 steps/s | elapsed   0.38m | eta   0.99m
step   275/ 1000 | loss 2.0174 | avg50 2.4544 |  12.19 steps/s | elapsed   0.38m | eta   0.99m
step   276/ 1000 | loss 2.5915 | avg50 2.4578 |  12.18 steps/s | elapsed   0.38m | eta   0.99m
step   277/ 1000 | loss 3.1114 | avg50 2.4710 |  12.20 steps/s | elapsed   0.38m | eta   0.99m
step   278/ 1000 | loss 2.3490 | avg50 2.4669 |  12.21 steps/s | elapsed   0.38m | eta   0.99m
step   279/ 1000 | loss 2.3004 | avg50 2.4512 |  12.21 steps/s | elapsed   0.38m | eta   0.98m
step   280/ 1000 | loss 1.9486 | avg50 2.4544 |  12.22 steps/s | elapsed   0.38m | eta   0.98m
step   281/ 1000 | loss 3.1744 | avg50 2.4558 |  12.23 steps/s | elapsed   0.38m | eta   0.98m
step   282/ 1000 | loss 1.9351 | avg50 2.4465 |  12.24 steps/s | elapsed   0.38m | eta   0.98m
step   283/ 1000 | loss 2.4215 | avg50 2.4489 |  12.23 steps/s | elapsed   0.39m | eta   0.98m
step   284/ 1000 | loss 2.7351 | avg50 2.4483 |  12.21 steps/s | elapsed   0.39m | eta   0.98m
step   285/ 1000 | loss 3.3271 | avg50 2.4737 |  12.23 steps/s | elapsed   0.39m | eta   0.97m
step   286/ 1000 | loss 2.1280 | avg50 2.4615 |  12.23 steps/s | elapsed   0.39m | eta   0.97m
step   287/ 1000 | loss 2.3728 | avg50 2.4638 |  12.25 steps/s | elapsed   0.39m | eta   0.97m
step   288/ 1000 | loss 2.5311 | avg50 2.4605 |  12.25 steps/s | elapsed   0.39m | eta   0.97m
step   289/ 1000 | loss 2.4675 | avg50 2.4618 |  12.25 steps/s | elapsed   0.39m | eta   0.97m
step   290/ 1000 | loss 2.1163 | avg50 2.4314 |  12.27 steps/s | elapsed   0.39m | eta   0.96m
step   291/ 1000 | loss 3.0499 | avg50 2.4363 |  12.25 steps/s | elapsed   0.40m | eta   0.96m
step   292/ 1000 | loss 2.3976 | avg50 2.4335 |  12.25 steps/s | elapsed   0.40m | eta   0.96m
step   293/ 1000 | loss 1.9984 | avg50 2.4273 |  12.24 steps/s | elapsed   0.40m | eta   0.96m
step   294/ 1000 | loss 2.5432 | avg50 2.4253 |  12.26 steps/s | elapsed   0.40m | eta   0.96m
step   295/ 1000 | loss 2.7180 | avg50 2.4355 |  12.24 steps/s | elapsed   0.40m | eta   0.96m
step   296/ 1000 | loss 2.1555 | avg50 2.4242 |  12.26 steps/s | elapsed   0.40m | eta   0.96m
step   297/ 1000 | loss 2.3680 | avg50 2.4218 |  12.24 steps/s | elapsed   0.40m | eta   0.96m
step   298/ 1000 | loss 2.6502 | avg50 2.4207 |  12.26 steps/s | elapsed   0.41m | eta   0.95m
step   299/ 1000 | loss 2.1947 | avg50 2.4235 |  12.25 steps/s | elapsed   0.41m | eta   0.95m
step   300/ 1000 | loss 2.3178 | avg50 2.4267 |  12.26 steps/s | elapsed   0.41m | eta   0.95m
step   301/ 1000 | loss 2.6931 | avg50 2.4408 |  12.26 steps/s | elapsed   0.41m | eta   0.95m
step   302/ 1000 | loss 2.1736 | avg50 2.4355 |  12.24 steps/s | elapsed   0.41m | eta   0.95m
step   303/ 1000 | loss 2.6196 | avg50 2.4332 |  12.25 steps/s | elapsed   0.41m | eta   0.95m
step   304/ 1000 | loss 2.3674 | avg50 2.4409 |  12.24 steps/s | elapsed   0.41m | eta   0.95m
step   305/ 1000 | loss 2.8884 | avg50 2.4489 |  12.25 steps/s | elapsed   0.41m | eta   0.95m
step   306/ 1000 | loss 2.5560 | avg50 2.4299 |  12.26 steps/s | elapsed   0.42m | eta   0.94m
step   307/ 1000 | loss 1.9077 | avg50 2.4201 |  12.27 steps/s | elapsed   0.42m | eta   0.94m
step   308/ 1000 | loss 2.5663 | avg50 2.4342 |  12.28 steps/s | elapsed   0.42m | eta   0.94m
step   309/ 1000 | loss 2.0727 | avg50 2.4372 |  12.28 steps/s | elapsed   0.42m | eta   0.94m
step   310/ 1000 | loss 2.3818 | avg50 2.4495 |  12.29 steps/s | elapsed   0.42m | eta   0.94m
step   311/ 1000 | loss 3.0383 | avg50 2.4581 |  12.29 steps/s | elapsed   0.42m | eta   0.93m
step   312/ 1000 | loss 2.0074 | avg50 2.4534 |  12.29 steps/s | elapsed   0.42m | eta   0.93m
step   313/ 1000 | loss 1.7555 | avg50 2.4293 |  12.29 steps/s | elapsed   0.42m | eta   0.93m
step   314/ 1000 | loss 2.3456 | avg50 2.4160 |  12.30 steps/s | elapsed   0.43m | eta   0.93m
step   315/ 1000 | loss 2.6081 | avg50 2.4307 |  12.29 steps/s | elapsed   0.43m | eta   0.93m
step   316/ 1000 | loss 2.0439 | avg50 2.4161 |  12.29 steps/s | elapsed   0.43m | eta   0.93m
step   317/ 1000 | loss 2.0600 | avg50 2.4178 |  12.30 steps/s | elapsed   0.43m | eta   0.93m
step   318/ 1000 | loss 1.8657 | avg50 2.4122 |  12.29 steps/s | elapsed   0.43m | eta   0.92m
step   319/ 1000 | loss 1.9699 | avg50 2.4094 |  12.30 steps/s | elapsed   0.43m | eta   0.92m
step   320/ 1000 | loss 1.7969 | avg50 2.3889 |  12.30 steps/s | elapsed   0.43m | eta   0.92m
step   321/ 1000 | loss 2.5492 | avg50 2.3946 |  12.32 steps/s | elapsed   0.43m | eta   0.92m
step   322/ 1000 | loss 2.4804 | avg50 2.4058 |  12.31 steps/s | elapsed   0.44m | eta   0.92m
step   323/ 1000 | loss 2.7345 | avg50 2.4081 |  12.30 steps/s | elapsed   0.44m | eta   0.92m
step   324/ 1000 | loss 3.1487 | avg50 2.4110 |  12.30 steps/s | elapsed   0.44m | eta   0.92m
step   325/ 1000 | loss 2.4556 | avg50 2.4198 |  12.28 steps/s | elapsed   0.44m | eta   0.92m
step   326/ 1000 | loss 2.0597 | avg50 2.4091 |  12.29 steps/s | elapsed   0.44m | eta   0.91m
step   327/ 1000 | loss 2.3248 | avg50 2.3934 |  12.31 steps/s | elapsed   0.44m | eta   0.91m
step   328/ 1000 | loss 1.9027 | avg50 2.3845 |  12.29 steps/s | elapsed   0.44m | eta   0.91m
step   329/ 1000 | loss 2.1499 | avg50 2.3815 |  12.29 steps/s | elapsed   0.45m | eta   0.91m
step   330/ 1000 | loss 2.3627 | avg50 2.3898 |  12.29 steps/s | elapsed   0.45m | eta   0.91m
step   331/ 1000 | loss 2.1251 | avg50 2.3688 |  12.30 steps/s | elapsed   0.45m | eta   0.91m
step   332/ 1000 | loss 2.4151 | avg50 2.3784 |  12.29 steps/s | elapsed   0.45m | eta   0.91m
step   333/ 1000 | loss 1.9030 | avg50 2.3680 |  12.30 steps/s | elapsed   0.45m | eta   0.90m
step   334/ 1000 | loss 2.8525 | avg50 2.3704 |  12.30 steps/s | elapsed   0.45m | eta   0.90m
step   335/ 1000 | loss 3.9066 | avg50 2.3819 |  12.26 steps/s | elapsed   0.46m | eta   0.90m
step   336/ 1000 | loss 3.3516 | avg50 2.4064 |  12.27 steps/s | elapsed   0.46m | eta   0.90m
step   337/ 1000 | loss 2.6985 | avg50 2.4129 |  12.26 steps/s | elapsed   0.46m | eta   0.90m
step   338/ 1000 | loss 2.5921 | avg50 2.4142 |  12.26 steps/s | elapsed   0.46m | eta   0.90m
step   339/ 1000 | loss 2.2606 | avg50 2.4100 |  12.27 steps/s | elapsed   0.46m | eta   0.90m
step   340/ 1000 | loss 2.1589 | avg50 2.4109 |  12.27 steps/s | elapsed   0.46m | eta   0.90m
step   341/ 1000 | loss 3.0280 | avg50 2.4104 |  12.28 steps/s | elapsed   0.46m | eta   0.89m
step   342/ 1000 | loss 2.8235 | avg50 2.4189 |  12.29 steps/s | elapsed   0.46m | eta   0.89m
step   343/ 1000 | loss 1.8070 | avg50 2.4151 |  12.29 steps/s | elapsed   0.47m | eta   0.89m
step   344/ 1000 | loss 2.5350 | avg50 2.4150 |  12.30 steps/s | elapsed   0.47m | eta   0.89m
step   345/ 1000 | loss 2.4687 | avg50 2.4100 |  12.29 steps/s | elapsed   0.47m | eta   0.89m
step   346/ 1000 | loss 2.4156 | avg50 2.4152 |  12.29 steps/s | elapsed   0.47m | eta   0.89m
step   347/ 1000 | loss 2.9995 | avg50 2.4278 |  12.30 steps/s | elapsed   0.47m | eta   0.89m
step   348/ 1000 | loss 2.4981 | avg50 2.4248 |  12.26 steps/s | elapsed   0.47m | eta   0.89m
step   349/ 1000 | loss 2.6259 | avg50 2.4334 |  12.28 steps/s | elapsed   0.47m | eta   0.88m
step   350/ 1000 | loss 2.2592 | avg50 2.4322 |  12.28 steps/s | elapsed   0.48m | eta   0.88m
step   351/ 1000 | loss 3.1636 | avg50 2.4416 |  12.28 steps/s | elapsed   0.48m | eta   0.88m
step   352/ 1000 | loss 1.9862 | avg50 2.4379 |  12.29 steps/s | elapsed   0.48m | eta   0.88m
step   353/ 1000 | loss 2.3807 | avg50 2.4331 |  12.30 steps/s | elapsed   0.48m | eta   0.88m
step   354/ 1000 | loss 2.8480 | avg50 2.4427 |  12.31 steps/s | elapsed   0.48m | eta   0.87m
step   355/ 1000 | loss 2.5412 | avg50 2.4358 |  12.30 steps/s | elapsed   0.48m | eta   0.87m
step   356/ 1000 | loss 2.1290 | avg50 2.4272 |  12.30 steps/s | elapsed   0.48m | eta   0.87m
step   357/ 1000 | loss 2.7031 | avg50 2.4431 |  12.31 steps/s | elapsed   0.48m | eta   0.87m
step   358/ 1000 | loss 2.0749 | avg50 2.4333 |  12.31 steps/s | elapsed   0.48m | eta   0.87m
step   359/ 1000 | loss 1.9376 | avg50 2.4306 |  12.32 steps/s | elapsed   0.49m | eta   0.87m
step   360/ 1000 | loss 2.4932 | avg50 2.4328 |  12.32 steps/s | elapsed   0.49m | eta   0.87m
step   361/ 1000 | loss 2.5539 | avg50 2.4231 |  12.33 steps/s | elapsed   0.49m | eta   0.86m
step   362/ 1000 | loss 2.4702 | avg50 2.4324 |  12.33 steps/s | elapsed   0.49m | eta   0.86m
step   363/ 1000 | loss 1.8193 | avg50 2.4337 |  12.34 steps/s | elapsed   0.49m | eta   0.86m
step   364/ 1000 | loss 1.9877 | avg50 2.4265 |  12.34 steps/s | elapsed   0.49m | eta   0.86m
step   365/ 1000 | loss 2.6337 | avg50 2.4270 |  12.35 steps/s | elapsed   0.49m | eta   0.86m
step   366/ 1000 | loss 1.9184 | avg50 2.4245 |  12.34 steps/s | elapsed   0.49m | eta   0.86m
step   367/ 1000 | loss 3.0730 | avg50 2.4448 |  12.34 steps/s | elapsed   0.50m | eta   0.85m
step   368/ 1000 | loss 2.5106 | avg50 2.4577 |  12.35 steps/s | elapsed   0.50m | eta   0.85m
step   369/ 1000 | loss 2.8109 | avg50 2.4745 |  12.36 steps/s | elapsed   0.50m | eta   0.85m
step   370/ 1000 | loss 2.0459 | avg50 2.4795 |  12.35 steps/s | elapsed   0.50m | eta   0.85m
step   371/ 1000 | loss 2.9865 | avg50 2.4882 |  12.37 steps/s | elapsed   0.50m | eta   0.85m
step   372/ 1000 | loss 2.1616 | avg50 2.4819 |  12.38 steps/s | elapsed   0.50m | eta   0.85m
step   373/ 1000 | loss 2.7536 | avg50 2.4822 |  12.40 steps/s | elapsed   0.50m | eta   0.84m
step   374/ 1000 | loss 2.1206 | avg50 2.4617 |  12.40 steps/s | elapsed   0.50m | eta   0.84m
step   375/ 1000 | loss 1.9970 | avg50 2.4525 |  12.40 steps/s | elapsed   0.50m | eta   0.84m
step   376/ 1000 | loss 2.4778 | avg50 2.4609 |  12.41 steps/s | elapsed   0.51m | eta   0.84m
step   377/ 1000 | loss 2.3444 | avg50 2.4613 |  12.40 steps/s | elapsed   0.51m | eta   0.84m
step   378/ 1000 | loss 2.2609 | avg50 2.4684 |  12.41 steps/s | elapsed   0.51m | eta   0.84m
step   379/ 1000 | loss 2.4662 | avg50 2.4747 |  12.42 steps/s | elapsed   0.51m | eta   0.83m
step   380/ 1000 | loss 2.2087 | avg50 2.4717 |  12.42 steps/s | elapsed   0.51m | eta   0.83m
step   381/ 1000 | loss 2.4502 | avg50 2.4782 |  12.42 steps/s | elapsed   0.51m | eta   0.83m
step   382/ 1000 | loss 2.7536 | avg50 2.4849 |  12.43 steps/s | elapsed   0.51m | eta   0.83m
step   383/ 1000 | loss 2.3231 | avg50 2.4933 |  12.43 steps/s | elapsed   0.51m | eta   0.83m
step   384/ 1000 | loss 3.2495 | avg50 2.5013 |  12.45 steps/s | elapsed   0.51m | eta   0.82m
step   385/ 1000 | loss 2.9181 | avg50 2.4815 |  12.43 steps/s | elapsed   0.52m | eta   0.82m
step   386/ 1000 | loss 2.3336 | avg50 2.4611 |  12.44 steps/s | elapsed   0.52m | eta   0.82m
step   387/ 1000 | loss 3.6985 | avg50 2.4811 |  12.44 steps/s | elapsed   0.52m | eta   0.82m
step   388/ 1000 | loss 2.2499 | avg50 2.4743 |  12.43 steps/s | elapsed   0.52m | eta   0.82m
step   389/ 1000 | loss 2.3085 | avg50 2.4753 |  12.44 steps/s | elapsed   0.52m | eta   0.82m
step   390/ 1000 | loss 3.1236 | avg50 2.4946 |  12.41 steps/s | elapsed   0.52m | eta   0.82m
step   391/ 1000 | loss 2.4739 | avg50 2.4835 |  12.39 steps/s | elapsed   0.53m | eta   0.82m
step   392/ 1000 | loss 2.1051 | avg50 2.4691 |  12.40 steps/s | elapsed   0.53m | eta   0.82m
step   393/ 1000 | loss 2.1702 | avg50 2.4764 |  12.39 steps/s | elapsed   0.53m | eta   0.82m
step   394/ 1000 | loss 2.2743 | avg50 2.4712 |  12.40 steps/s | elapsed   0.53m | eta   0.81m
step   395/ 1000 | loss 2.6582 | avg50 2.4749 |  12.40 steps/s | elapsed   0.53m | eta   0.81m
step   396/ 1000 | loss 1.8241 | avg50 2.4631 |  12.40 steps/s | elapsed   0.53m | eta   0.81m
step   397/ 1000 | loss 2.0875 | avg50 2.4449 |  12.40 steps/s | elapsed   0.53m | eta   0.81m
step   398/ 1000 | loss 2.8767 | avg50 2.4524 |  12.42 steps/s | elapsed   0.53m | eta   0.81m
step   399/ 1000 | loss 2.7444 | avg50 2.4548 |  12.42 steps/s | elapsed   0.54m | eta   0.81m
step   400/ 1000 | loss 2.3428 | avg50 2.4565 |  12.43 steps/s | elapsed   0.54m | eta   0.80m
step   401/ 1000 | loss 2.6035 | avg50 2.4453 |  12.43 steps/s | elapsed   0.54m | eta   0.80m
step   402/ 1000 | loss 2.7292 | avg50 2.4601 |  12.44 steps/s | elapsed   0.54m | eta   0.80m
step   403/ 1000 | loss 1.9550 | avg50 2.4516 |  12.44 steps/s | elapsed   0.54m | eta   0.80m
step   404/ 1000 | loss 2.2429 | avg50 2.4395 |  12.45 steps/s | elapsed   0.54m | eta   0.80m
step   405/ 1000 | loss 2.7119 | avg50 2.4429 |  12.45 steps/s | elapsed   0.54m | eta   0.80m
step   406/ 1000 | loss 2.5498 | avg50 2.4514 |  12.46 steps/s | elapsed   0.54m | eta   0.79m
step   407/ 1000 | loss 2.2875 | avg50 2.4430 |  12.46 steps/s | elapsed   0.54m | eta   0.79m
step   408/ 1000 | loss 2.6208 | avg50 2.4540 |  12.47 steps/s | elapsed   0.55m | eta   0.79m
step   409/ 1000 | loss 2.8385 | avg50 2.4720 |  12.48 steps/s | elapsed   0.55m | eta   0.79m
step   410/ 1000 | loss 2.9415 | avg50 2.4810 |  12.47 steps/s | elapsed   0.55m | eta   0.79m
step   411/ 1000 | loss 2.2064 | avg50 2.4740 |  12.47 steps/s | elapsed   0.55m | eta   0.79m
step   412/ 1000 | loss 2.1636 | avg50 2.4679 |  12.48 steps/s | elapsed   0.55m | eta   0.79m
step   413/ 1000 | loss 2.2308 | avg50 2.4761 |  12.49 steps/s | elapsed   0.55m | eta   0.78m
step   414/ 1000 | loss 2.8363 | avg50 2.4931 |  12.48 steps/s | elapsed   0.55m | eta   0.78m
step   415/ 1000 | loss 2.0398 | avg50 2.4812 |  12.48 steps/s | elapsed   0.55m | eta   0.78m
step   416/ 1000 | loss 2.4377 | avg50 2.4916 |  12.48 steps/s | elapsed   0.56m | eta   0.78m
step   417/ 1000 | loss 2.9288 | avg50 2.4887 |  12.49 steps/s | elapsed   0.56m | eta   0.78m
step   418/ 1000 | loss 1.9164 | avg50 2.4768 |  12.49 steps/s | elapsed   0.56m | eta   0.78m
step   419/ 1000 | loss 2.4943 | avg50 2.4705 |  12.50 steps/s | elapsed   0.56m | eta   0.77m
step   420/ 1000 | loss 2.7135 | avg50 2.4838 |  12.51 steps/s | elapsed   0.56m | eta   0.77m
step   421/ 1000 | loss 2.5427 | avg50 2.4749 |  12.50 steps/s | elapsed   0.56m | eta   0.77m
step   422/ 1000 | loss 2.4804 | avg50 2.4813 |  12.50 steps/s | elapsed   0.56m | eta   0.77m
step   423/ 1000 | loss 1.9508 | avg50 2.4653 |  12.50 steps/s | elapsed   0.56m | eta   0.77m
step   424/ 1000 | loss 2.5618 | avg50 2.4741 |  12.52 steps/s | elapsed   0.56m | eta   0.77m
step   425/ 1000 | loss 2.6098 | avg50 2.4863 |  12.50 steps/s | elapsed   0.57m | eta   0.77m
step   426/ 1000 | loss 2.8338 | avg50 2.4935 |  12.49 steps/s | elapsed   0.57m | eta   0.77m
step   427/ 1000 | loss 2.4871 | avg50 2.4963 |  12.50 steps/s | elapsed   0.57m | eta   0.76m
step   428/ 1000 | loss 2.3602 | avg50 2.4983 |  12.49 steps/s | elapsed   0.57m | eta   0.76m
step   429/ 1000 | loss 2.0358 | avg50 2.4897 |  12.50 steps/s | elapsed   0.57m | eta   0.76m
step   430/ 1000 | loss 2.3998 | avg50 2.4935 |  12.50 steps/s | elapsed   0.57m | eta   0.76m
step   431/ 1000 | loss 2.1980 | avg50 2.4885 |  12.51 steps/s | elapsed   0.57m | eta   0.76m
step   432/ 1000 | loss 2.0428 | avg50 2.4743 |  12.52 steps/s | elapsed   0.57m | eta   0.76m
step   433/ 1000 | loss 2.3457 | avg50 2.4747 |  12.50 steps/s | elapsed   0.58m | eta   0.76m
step   434/ 1000 | loss 2.3509 | avg50 2.4567 |  12.51 steps/s | elapsed   0.58m | eta   0.75m
step   435/ 1000 | loss 2.4827 | avg50 2.4480 |  12.51 steps/s | elapsed   0.58m | eta   0.75m
step   436/ 1000 | loss 3.3131 | avg50 2.4676 |  12.52 steps/s | elapsed   0.58m | eta   0.75m
step   437/ 1000 | loss 2.7833 | avg50 2.4493 |  12.54 steps/s | elapsed   0.58m | eta   0.75m
step   438/ 1000 | loss 1.8821 | avg50 2.4420 |  12.53 steps/s | elapsed   0.58m | eta   0.75m
step   439/ 1000 | loss 1.9444 | avg50 2.4347 |  12.53 steps/s | elapsed   0.58m | eta   0.75m
step   440/ 1000 | loss 2.1377 | avg50 2.4150 |  12.53 steps/s | elapsed   0.59m | eta   0.74m
step   441/ 1000 | loss 2.6178 | avg50 2.4178 |  12.53 steps/s | elapsed   0.59m | eta   0.74m
step   442/ 1000 | loss 3.1046 | avg50 2.4378 |  12.55 steps/s | elapsed   0.59m | eta   0.74m
step   443/ 1000 | loss 3.2299 | avg50 2.4590 |  12.56 steps/s | elapsed   0.59m | eta   0.74m
step   444/ 1000 | loss 2.3159 | avg50 2.4599 |  12.56 steps/s | elapsed   0.59m | eta   0.74m
step   445/ 1000 | loss 2.3500 | avg50 2.4537 |  12.57 steps/s | elapsed   0.59m | eta   0.74m
step   446/ 1000 | loss 2.0550 | avg50 2.4583 |  12.57 steps/s | elapsed   0.59m | eta   0.73m
step   447/ 1000 | loss 2.0598 | avg50 2.4578 |  12.57 steps/s | elapsed   0.59m | eta   0.73m
step   448/ 1000 | loss 3.0721 | avg50 2.4617 |  12.57 steps/s | elapsed   0.59m | eta   0.73m
step   449/ 1000 | loss 2.1660 | avg50 2.4501 |  12.58 steps/s | elapsed   0.59m | eta   0.73m
step   450/ 1000 | loss 3.0903 | avg50 2.4650 |  12.60 steps/s | elapsed   0.60m | eta   0.73m
step   451/ 1000 | loss 2.8054 | avg50 2.4691 |  12.58 steps/s | elapsed   0.60m | eta   0.73m
step   452/ 1000 | loss 2.8289 | avg50 2.4711 |  12.56 steps/s | elapsed   0.60m | eta   0.73m
step   453/ 1000 | loss 2.5301 | avg50 2.4826 |  12.57 steps/s | elapsed   0.60m | eta   0.73m
step   454/ 1000 | loss 1.9576 | avg50 2.4769 |  12.56 steps/s | elapsed   0.60m | eta   0.72m
step   455/ 1000 | loss 2.2373 | avg50 2.4674 |  12.56 steps/s | elapsed   0.60m | eta   0.72m
step   456/ 1000 | loss 2.7489 | avg50 2.4714 |  12.56 steps/s | elapsed   0.61m | eta   0.72m
step   457/ 1000 | loss 2.5852 | avg50 2.4773 |  12.57 steps/s | elapsed   0.61m | eta   0.72m
step   458/ 1000 | loss 2.7530 | avg50 2.4800 |  12.56 steps/s | elapsed   0.61m | eta   0.72m
step   459/ 1000 | loss 1.7114 | avg50 2.4574 |  12.57 steps/s | elapsed   0.61m | eta   0.72m
step   460/ 1000 | loss 2.3958 | avg50 2.4465 |  12.57 steps/s | elapsed   0.61m | eta   0.72m
step   461/ 1000 | loss 1.8254 | avg50 2.4389 |  12.57 steps/s | elapsed   0.61m | eta   0.71m
step   462/ 1000 | loss 2.7834 | avg50 2.4513 |  12.58 steps/s | elapsed   0.61m | eta   0.71m
step   463/ 1000 | loss 2.0794 | avg50 2.4483 |  12.58 steps/s | elapsed   0.61m | eta   0.71m
step   464/ 1000 | loss 2.2029 | avg50 2.4356 |  12.59 steps/s | elapsed   0.61m | eta   0.71m
step   465/ 1000 | loss 2.7421 | avg50 2.4496 |  12.59 steps/s | elapsed   0.62m | eta   0.71m
step   466/ 1000 | loss 2.2871 | avg50 2.4466 |  12.60 steps/s | elapsed   0.62m | eta   0.71m
step   467/ 1000 | loss 2.2345 | avg50 2.4327 |  12.60 steps/s | elapsed   0.62m | eta   0.70m
step   468/ 1000 | loss 2.2340 | avg50 2.4391 |  12.60 steps/s | elapsed   0.62m | eta   0.70m
step   469/ 1000 | loss 2.3651 | avg50 2.4365 |  12.60 steps/s | elapsed   0.62m | eta   0.70m
step   470/ 1000 | loss 3.8820 | avg50 2.4599 |  12.61 steps/s | elapsed   0.62m | eta   0.70m
step   471/ 1000 | loss 2.5910 | avg50 2.4608 |  12.61 steps/s | elapsed   0.62m | eta   0.70m
step   472/ 1000 | loss 2.7750 | avg50 2.4667 |  12.62 steps/s | elapsed   0.62m | eta   0.70m
step   473/ 1000 | loss 2.6283 | avg50 2.4803 |  12.62 steps/s | elapsed   0.62m | eta   0.70m
step   474/ 1000 | loss 2.3571 | avg50 2.4762 |  12.62 steps/s | elapsed   0.63m | eta   0.69m
step   475/ 1000 | loss 2.4745 | avg50 2.4735 |  12.63 steps/s | elapsed   0.63m | eta   0.69m
step   476/ 1000 | loss 2.1805 | avg50 2.4604 |  12.62 steps/s | elapsed   0.63m | eta   0.69m
step   477/ 1000 | loss 2.9413 | avg50 2.4695 |  12.60 steps/s | elapsed   0.63m | eta   0.69m
step   478/ 1000 | loss 2.2745 | avg50 2.4678 |  12.61 steps/s | elapsed   0.63m | eta   0.69m
step   479/ 1000 | loss 2.0886 | avg50 2.4688 |  12.60 steps/s | elapsed   0.63m | eta   0.69m
step   480/ 1000 | loss 2.0120 | avg50 2.4611 |  12.60 steps/s | elapsed   0.64m | eta   0.69m
step   481/ 1000 | loss 2.9853 | avg50 2.4768 |  12.57 steps/s | elapsed   0.64m | eta   0.69m
step   482/ 1000 | loss 2.7189 | avg50 2.4904 |  12.55 steps/s | elapsed   0.64m | eta   0.69m
step   483/ 1000 | loss 2.3466 | avg50 2.4904 |  12.55 steps/s | elapsed   0.64m | eta   0.69m
step   484/ 1000 | loss 2.8693 | avg50 2.5007 |  12.56 steps/s | elapsed   0.64m | eta   0.68m
step   485/ 1000 | loss 2.4805 | avg50 2.5007 |  12.54 steps/s | elapsed   0.64m | eta   0.68m
step   486/ 1000 | loss 2.1715 | avg50 2.4779 |  12.54 steps/s | elapsed   0.65m | eta   0.68m
